scenario=wns3DutyCycle_case1;simID=100010;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=12.5;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.79903e+07;DL_bits=1.07286e+06;total_bits=5.90632e+07;energy_J=0.76733;energyPerTotBit_JPerBit=1.29917e-08;current_mA=8.52496;TimeElapsedForThisSTA_us=3.00033e+07;TimeAwakeForThisSTA_us=2.35398e+06;TimeAsleepForThisSTA_us=2.76493e+07;ConfiguredDutyCycle=0.08;EffectiveDutyCycle=0.0784575;UL_throughput_kbps=1933.01;DL_throughput_kbps=35.7621;UL_latency_usPerPkt=46337;DL_latency_usPerPkt=5138;UL_latency_90th_us=85600;DL_latency_90th_us=4000;UL_latency_95th_us=91400;DL_latency_95th_us=5100;UL_latency_99th_us=97700;DL_latency_99th_us=98700;UplinkRetriesThisSta=5;DownlinkRetriesAllSta=6;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=5.05193e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100011;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=11.1111;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.79903e+07;DL_bits=1.07203e+06;total_bits=5.90623e+07;energy_J=0.80846;energyPerTotBit_JPerBit=1.36883e-08;current_mA=8.98199;TimeElapsedForThisSTA_us=3.0003e+07;TimeAwakeForThisSTA_us=2.64808e+06;TimeAsleepForThisSTA_us=2.73549e+07;ConfiguredDutyCycle=0.09;EffectiveDutyCycle=0.0882605;UL_throughput_kbps=1933.01;DL_throughput_kbps=35.7344;UL_latency_usPerPkt=44919;DL_latency_usPerPkt=3623;UL_latency_90th_us=83900;DL_latency_90th_us=3800;UL_latency_95th_us=89600;DL_latency_95th_us=4800;UL_latency_99th_us=94900;DL_latency_99th_us=94800;UplinkRetriesThisSta=0;DownlinkRetriesAllSta=0;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=5.10074e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100012;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=10;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.79903e+07;DL_bits=1.07203e+06;total_bits=5.90623e+07;energy_J=0.855279;energyPerTotBit_JPerBit=1.4481e-08;current_mA=9.50209;TimeElapsedForThisSTA_us=3.00032e+07;TimeAwakeForThisSTA_us=2.9422e+06;TimeAsleepForThisSTA_us=2.7061e+07;ConfiguredDutyCycle=0.1;EffectiveDutyCycle=0.098063;UL_throughput_kbps=1933.01;DL_throughput_kbps=35.7344;UL_latency_usPerPkt=44291;DL_latency_usPerPkt=3359;UL_latency_90th_us=83400;DL_latency_90th_us=3800;UL_latency_95th_us=89000;DL_latency_95th_us=4800;UL_latency_99th_us=94300;DL_latency_99th_us=95000;UplinkRetriesThisSta=3;DownlinkRetriesAllSta=3;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=5.37654e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100013;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=5;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.79903e+07;DL_bits=1.07203e+06;total_bits=5.90623e+07;energy_J=1.2968;energyPerTotBit_JPerBit=2.19564e-08;current_mA=14.4073;TimeElapsedForThisSTA_us=3.00032e+07;TimeAwakeForThisSTA_us=5.88381e+06;TimeAsleepForThisSTA_us=2.41194e+07;ConfiguredDutyCycle=0.2;EffectiveDutyCycle=0.196106;UL_throughput_kbps=1933.01;DL_throughput_kbps=35.7344;UL_latency_usPerPkt=36126;DL_latency_usPerPkt=2425;UL_latency_90th_us=74200;DL_latency_90th_us=3400;UL_latency_95th_us=79200;DL_latency_95th_us=4300;UL_latency_99th_us=83500;DL_latency_99th_us=82600;UplinkRetriesThisSta=1;DownlinkRetriesAllSta=1;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=5.14231e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100014;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=3.33333;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.79903e+07;DL_bits=1.07203e+06;total_bits=5.90623e+07;energy_J=1.74088;energyPerTotBit_JPerBit=2.94753e-08;current_mA=19.341;TimeElapsedForThisSTA_us=3.00032e+07;TimeAwakeForThisSTA_us=8.82552e+06;TimeAsleepForThisSTA_us=2.11777e+07;ConfiguredDutyCycle=0.3;EffectiveDutyCycle=0.294153;UL_throughput_kbps=1933.01;DL_throughput_kbps=35.7344;UL_latency_usPerPkt=28495;DL_latency_usPerPkt=2331;UL_latency_90th_us=64600;DL_latency_90th_us=3300;UL_latency_95th_us=69500;DL_latency_95th_us=4300;UL_latency_99th_us=74000;DL_latency_99th_us=72600;UplinkRetriesThisSta=0;DownlinkRetriesAllSta=0;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=4.69425e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100015;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=2.5;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.79903e+07;DL_bits=1.07203e+06;total_bits=5.90623e+07;energy_J=2.18583;energyPerTotBit_JPerBit=3.7009e-08;current_mA=24.2845;TimeElapsedForThisSTA_us=3.00032e+07;TimeAwakeForThisSTA_us=1.1767e+07;TimeAsleepForThisSTA_us=1.82362e+07;ConfiguredDutyCycle=0.4;EffectiveDutyCycle=0.392192;UL_throughput_kbps=1933.01;DL_throughput_kbps=35.7344;UL_latency_usPerPkt=21559;DL_latency_usPerPkt=1838;UL_latency_90th_us=55300;DL_latency_90th_us=3000;UL_latency_95th_us=59300;DL_latency_95th_us=4200;UL_latency_99th_us=63900;DL_latency_99th_us=8700;UplinkRetriesThisSta=1;DownlinkRetriesAllSta=1;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=4.72608e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100016;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=2;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.81112e+07;DL_bits=1.0687e+06;total_bits=5.91799e+07;energy_J=2.62915;energyPerTotBit_JPerBit=4.44264e-08;current_mA=29.2097;TimeElapsedForThisSTA_us=3.00032e+07;TimeAwakeForThisSTA_us=1.47092e+07;TimeAsleepForThisSTA_us=1.5294e+07;ConfiguredDutyCycle=0.5;EffectiveDutyCycle=0.490254;UL_throughput_kbps=1937.04;DL_throughput_kbps=35.6235;UL_latency_usPerPkt=15822;DL_latency_usPerPkt=2029;UL_latency_90th_us=44700;DL_latency_90th_us=2800;UL_latency_95th_us=50200;DL_latency_95th_us=3700;UL_latency_99th_us=55900;DL_latency_99th_us=53000;UplinkRetriesThisSta=2;DownlinkRetriesAllSta=2;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=5.08134e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100017;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=1.66667;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.81112e+07;DL_bits=1.0687e+06;total_bits=5.91799e+07;energy_J=3.07155;energyPerTotBit_JPerBit=5.19019e-08;current_mA=34.1247;TimeElapsedForThisSTA_us=3.00032e+07;TimeAwakeForThisSTA_us=1.76508e+07;TimeAsleepForThisSTA_us=1.23524e+07;ConfiguredDutyCycle=0.6;EffectiveDutyCycle=0.588297;UL_throughput_kbps=1937.04;DL_throughput_kbps=35.6235;UL_latency_usPerPkt=10559;DL_latency_usPerPkt=1450;UL_latency_90th_us=34700;DL_latency_90th_us=2600;UL_latency_95th_us=39700;DL_latency_95th_us=3500;UL_latency_99th_us=43200;DL_latency_99th_us=8000;UplinkRetriesThisSta=0;DownlinkRetriesAllSta=0;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=5.4927e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100018;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=1.42857;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.81112e+07;DL_bits=1.0687e+06;total_bits=5.91799e+07;energy_J=3.51489;energyPerTotBit_JPerBit=5.93934e-08;current_mA=39.0532;TimeElapsedForThisSTA_us=3.00009e+07;TimeAwakeForThisSTA_us=2.05903e+07;TimeAsleepForThisSTA_us=9.41063e+06;ConfiguredDutyCycle=0.7;EffectiveDutyCycle=0.686322;UL_throughput_kbps=1937.04;DL_throughput_kbps=35.6235;UL_latency_usPerPkt=6459;DL_latency_usPerPkt=1290;UL_latency_90th_us=24600;DL_latency_90th_us=2400;UL_latency_95th_us=29300;DL_latency_95th_us=3300;UL_latency_99th_us=33200;DL_latency_99th_us=6300;UplinkRetriesThisSta=0;DownlinkRetriesAllSta=0;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=4.67021e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
scenario=wns3DutyCycle_case1;simID=100019;nSTA=1;videoQuality=1;useCase=twt;twtWakeIntervalMultiplier=1;twtNominalWakeDurationDivider=1.25;nextStaTwtSpOffsetDivider=1;simulationTime=40;randSeed=1000;StaMacAddress=00:00:00:00:00:03;UL_bits=5.81112e+07;DL_bits=1.0687e+06;total_bits=5.91799e+07;energy_J=3.95511;energyPerTotBit_JPerBit=6.6832e-08;current_mA=43.9443;TimeElapsedForThisSTA_us=3.00009e+07;TimeAwakeForThisSTA_us=2.35319e+07;TimeAsleepForThisSTA_us=6.46905e+06;ConfiguredDutyCycle=0.8;EffectiveDutyCycle=0.784372;UL_throughput_kbps=1937.04;DL_throughput_kbps=35.6235;UL_latency_usPerPkt=3769;DL_latency_usPerPkt=1184;UL_latency_90th_us=13700;DL_latency_90th_us=2400;UL_latency_95th_us=19600;DL_latency_95th_us=3200;UL_latency_99th_us=25300;DL_latency_99th_us=6000;UplinkRetriesThisSta=0;DownlinkRetriesAllSta=0;UplinkExpiredMpduThisSta=0;DownlinkExpiredMpduAllSta=0;UplinkFailedEnqueueMpduForSta=4.69937e-310;DownlinkExpiredMpduAllSta=0;DownlinkFailedEnqueueMpduAllSta=0
